id,timestamp,channel_id,name,group_name,value,unit,quality,source,connected,metadata_json
6564,2026-01-01T00:10:35+00:00,pressure_discharge,Pressão de descarga,SENSORES,244.99779895264325,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6565,2026-01-01T00:10:35+00:00,compressor_command,Comando do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6566,2026-01-01T00:10:35+00:00,compressor,Estado do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6567,2026-01-01T00:10:35+00:00,evaporator_fan,Ventilador evaporador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6568,2026-01-01T00:10:35+00:00,condenser_fan,Ventilador condensador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6569,2026-01-01T00:10:35+00:00,defrost,Degelo,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6570,2026-01-01T00:10:35+00:00,dripping,Gotejamento,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6571,2026-01-01T00:10:35+00:00,communication,Comunicação simulada,COMUNICAÇÃO,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6572,2026-01-01T00:10:35+00:00,current_total,Corrente total da máquina,MEDIÇÃO ELÉTRICA,19.016,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6573,2026-01-01T00:10:35+00:00,current_compressor,Corrente do compressor,MEDIÇÃO ELÉTRICA,11.995,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #2 - COMPRESSOR""}"
6574,2026-01-01T00:10:35+00:00,current_l1,Corrente L1,MEDIÇÃO ELÉTRICA,6.335,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6575,2026-01-01T00:10:35+00:00,current_l2,Corrente L2,MEDIÇÃO ELÉTRICA,6.332,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6576,2026-01-01T00:10:35+00:00,current_l3,Corrente L3,MEDIÇÃO ELÉTRICA,6.315,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6577,2026-01-01T00:10:40+00:00,temperature_chamber,Temperatura da câmara,SENSORES,3.815891065585722,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6578,2026-01-01T00:10:40+00:00,temperature_evaporator,Temperatura do evaporador,SENSORES,-0.8480081900564186,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6579,2026-01-01T00:10:40+00:00,pressure_suction,Pressão de sucção,SENSORES,20.00078788706238,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6580,2026-01-01T00:10:40+00:00,pressure_discharge,Pressão de descarga,SENSORES,244.9982391621146,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6581,2026-01-01T00:10:40+00:00,compressor_command,Comando do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6582,2026-01-01T00:10:40+00:00,compressor,Estado do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6583,2026-01-01T00:10:40+00:00,evaporator_fan,Ventilador evaporador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6584,2026-01-01T00:10:40+00:00,condenser_fan,Ventilador condensador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6585,2026-01-01T00:10:40+00:00,defrost,Degelo,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6586,2026-01-01T00:10:40+00:00,dripping,Gotejamento,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6587,2026-01-01T00:10:40+00:00,communication,Comunicação simulada,COMUNICAÇÃO,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6588,2026-01-01T00:10:40+00:00,current_total,Corrente total da máquina,MEDIÇÃO ELÉTRICA,19.014,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6589,2026-01-01T00:10:40+00:00,current_compressor,Corrente do compressor,MEDIÇÃO ELÉTRICA,11.991,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #2 - COMPRESSOR""}"
6590,2026-01-01T00:10:40+00:00,current_l1,Corrente L1,MEDIÇÃO ELÉTRICA,6.35,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6591,2026-01-01T00:10:40+00:00,current_l2,Corrente L2,MEDIÇÃO ELÉTRICA,6.352,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6592,2026-01-01T00:10:40+00:00,current_l3,Corrente L3,MEDIÇÃO ELÉTRICA,6.337,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6593,2026-01-01T00:10:45+00:00,temperature_chamber,Temperatura da câmara,SENSORES,3.7583423910712193,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6594,2026-01-01T00:10:45+00:00,temperature_evaporator,Temperatura do evaporador,SENSORES,-0.9763901979042544,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6595,2026-01-01T00:10:45+00:00,pressure_suction,Pressão de sucção,SENSORES,20.000630309649903,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6596,2026-01-01T00:10:45+00:00,pressure_discharge,Pressão de descarga,SENSORES,244.9985913296917,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6597,2026-01-01T00:10:45+00:00,compressor_command,Comando do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6598,2026-01-01T00:10:45+00:00,compressor,Estado do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6599,2026-01-01T00:10:45+00:00,evaporator_fan,Ventilador evaporador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6600,2026-01-01T00:10:45+00:00,condenser_fan,Ventilador condensador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6601,2026-01-01T00:10:45+00:00,defrost,Degelo,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6602,2026-01-01T00:10:45+00:00,dripping,Gotejamento,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6603,2026-01-01T00:10:45+00:00,communication,Comunicação simulada,COMUNICAÇÃO,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6604,2026-01-01T00:10:45+00:00,current_total,Corrente total da máquina,MEDIÇÃO ELÉTRICA,19.01,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6605,2026-01-01T00:10:45+00:00,current_compressor,Corrente do compressor,MEDIÇÃO ELÉTRICA,12.019,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #2 - COMPRESSOR""}"
6606,2026-01-01T00:10:45+00:00,current_l1,Corrente L1,MEDIÇÃO ELÉTRICA,6.322,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6607,2026-01-01T00:10:45+00:00,current_l2,Corrente L2,MEDIÇÃO ELÉTRICA,6.325,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6608,2026-01-01T00:10:45+00:00,current_l3,Corrente L3,MEDIÇÃO ELÉTRICA,6.334,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
6609,2026-01-01T00:10:50+00:00,temperature_chamber,Temperatura da câmara,SENSORES,3.71625312026246,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6610,2026-01-01T00:10:50+00:00,temperature_evaporator,Temperatura do evaporador,SENSORES,-1.0893128020463467,°C,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6611,2026-01-01T00:10:50+00:00,pressure_suction,Pressão de sucção,SENSORES,20.000504247719924,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6612,2026-01-01T00:10:50+00:00,pressure_discharge,Pressão de descarga,SENSORES,244.99887306375336,psi,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6613,2026-01-01T00:10:50+00:00,compressor_command,Comando do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6614,2026-01-01T00:10:50+00:00,compressor,Estado do compressor,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6615,2026-01-01T00:10:50+00:00,evaporator_fan,Ventilador evaporador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6616,2026-01-01T00:10:50+00:00,condenser_fan,Ventilador condensador,I/O,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6617,2026-01-01T00:10:50+00:00,defrost,Degelo,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6618,2026-01-01T00:10:50+00:00,dripping,Gotejamento,I/O,0.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6619,2026-01-01T00:10:50+00:00,communication,Comunicação simulada,COMUNICAÇÃO,1.0,bool,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""machine_state"": ""RECUPERACAO""}"
6620,2026-01-01T00:10:50+00:00,current_total,Corrente total da máquina,MEDIÇÃO ELÉTRICA,18.986,A,VÁLIDA,SIMULADOR,1,"{""controller"": ""VIRTUAL_REFRIGERATION_MACHINE"", ""scenario_id"": ""CEN-ACE657BB"", ""execution_id"": ""EXE-BFCFF6663361"", ""session_id"": ""DIA-9A50C74283C8"", ""seed"": 1, ""instrument"": ""EM210 #1 - TOTAL""}"
