timestamp;host;porta;unit_id;funcao;endereco;quantidade;status;codigo_excecao;registros;int16;requisicao_hex;resposta_hex;erro
2026-08-08T02:09:10.526-03:00;192.168.0.250;502;1;3;4106;1;OK;;[0];[0];00 0B 00 00 00 06 01 03 10 0A 00 01;00 0B 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.531-03:00;192.168.0.250;502;1;3;4107;1;EXCECAO;2;[];;00 0C 00 00 00 06 01 03 10 0B 00 01;00 0C 00 00 00 03 01 83 02;
2026-08-08T02:09:10.538-03:00;192.168.0.250;502;1;3;4108;1;EXCECAO;2;[];;00 0D 00 00 00 06 01 03 10 0C 00 01;00 0D 00 00 00 03 01 83 02;
2026-08-08T02:09:10.541-03:00;192.168.0.250;502;1;3;4109;1;EXCECAO;2;[];;00 0E 00 00 00 06 01 03 10 0D 00 01;00 0E 00 00 00 03 01 83 02;
2026-08-08T02:09:10.543-03:00;192.168.0.250;502;1;3;4110;1;EXCECAO;2;[];;00 0F 00 00 00 06 01 03 10 0E 00 01;00 0F 00 00 00 03 01 83 02;
2026-08-08T02:09:10.548-03:00;192.168.0.250;502;1;3;4111;1;EXCECAO;2;[];;00 10 00 00 00 06 01 03 10 0F 00 01;00 10 00 00 00 03 01 83 02;
2026-08-08T02:09:10.556-03:00;192.168.0.250;502;1;3;4352;1;EXCECAO;2;[];;00 11 00 00 00 06 01 03 11 00 00 01;00 11 00 00 00 03 01 83 02;
2026-08-08T02:09:10.559-03:00;192.168.0.250;502;1;3;4353;1;EXCECAO;2;[];;00 12 00 00 00 06 01 03 11 01 00 01;00 12 00 00 00 03 01 83 02;
2026-08-08T02:09:10.561-03:00;192.168.0.250;502;1;3;4354;1;EXCECAO;2;[];;00 13 00 00 00 06 01 03 11 02 00 01;00 13 00 00 00 03 01 83 02;
2026-08-08T02:09:10.567-03:00;192.168.0.250;502;1;3;4355;1;EXCECAO;2;[];;00 14 00 00 00 06 01 03 11 03 00 01;00 14 00 00 00 03 01 83 02;
2026-08-08T02:09:10.572-03:00;192.168.0.250;502;1;3;4356;1;EXCECAO;2;[];;00 15 00 00 00 06 01 03 11 04 00 01;00 15 00 00 00 03 01 83 02;
2026-08-08T02:09:10.576-03:00;192.168.0.250;502;1;3;4357;1;EXCECAO;2;[];;00 16 00 00 00 06 01 03 11 05 00 01;00 16 00 00 00 03 01 83 02;
2026-08-08T02:09:10.578-03:00;192.168.0.250;502;1;3;4358;1;EXCECAO;2;[];;00 17 00 00 00 06 01 03 11 06 00 01;00 17 00 00 00 03 01 83 02;
2026-08-08T02:09:10.582-03:00;192.168.0.250;502;1;3;4359;1;EXCECAO;2;[];;00 18 00 00 00 06 01 03 11 07 00 01;00 18 00 00 00 03 01 83 02;
2026-08-08T02:09:10.585-03:00;192.168.0.250;502;1;3;4360;1;EXCECAO;2;[];;00 19 00 00 00 06 01 03 11 08 00 01;00 19 00 00 00 03 01 83 02;
2026-08-08T02:09:10.589-03:00;192.168.0.250;502;1;3;4361;1;EXCECAO;2;[];;00 1A 00 00 00 06 01 03 11 09 00 01;00 1A 00 00 00 03 01 83 02;
2026-08-08T02:09:10.592-03:00;192.168.0.250;502;1;3;4362;1;EXCECAO;2;[];;00 1B 00 00 00 06 01 03 11 0A 00 01;00 1B 00 00 00 03 01 83 02;
2026-08-08T02:09:10.596-03:00;192.168.0.250;502;1;3;4363;1;EXCECAO;2;[];;00 1C 00 00 00 06 01 03 11 0B 00 01;00 1C 00 00 00 03 01 83 02;
2026-08-08T02:09:10.600-03:00;192.168.0.250;502;1;3;4364;1;EXCECAO;2;[];;00 1D 00 00 00 06 01 03 11 0C 00 01;00 1D 00 00 00 03 01 83 02;
2026-08-08T02:09:10.606-03:00;192.168.0.250;502;1;3;4365;1;EXCECAO;2;[];;00 1E 00 00 00 06 01 03 11 0D 00 01;00 1E 00 00 00 03 01 83 02;
2026-08-08T02:09:10.609-03:00;192.168.0.250;502;1;3;4366;1;EXCECAO;2;[];;00 1F 00 00 00 06 01 03 11 0E 00 01;00 1F 00 00 00 03 01 83 02;
2026-08-08T02:09:10.614-03:00;192.168.0.250;502;1;3;4367;1;EXCECAO;2;[];;00 20 00 00 00 06 01 03 11 0F 00 01;00 20 00 00 00 03 01 83 02;
2026-08-08T02:09:10.617-03:00;192.168.0.250;502;1;3;4608;1;EXCECAO;2;[];;00 21 00 00 00 06 01 03 12 00 00 01;00 21 00 00 00 03 01 83 02;
2026-08-08T02:09:10.620-03:00;192.168.0.250;502;1;3;4609;1;EXCECAO;2;[];;00 22 00 00 00 06 01 03 12 01 00 01;00 22 00 00 00 03 01 83 02;
2026-08-08T02:09:10.623-03:00;192.168.0.250;502;1;3;4610;1;EXCECAO;2;[];;00 23 00 00 00 06 01 03 12 02 00 01;00 23 00 00 00 03 01 83 02;
2026-08-08T02:09:10.627-03:00;192.168.0.250;502;1;3;4611;1;EXCECAO;2;[];;00 24 00 00 00 06 01 03 12 03 00 01;00 24 00 00 00 03 01 83 02;
2026-08-08T02:09:10.631-03:00;192.168.0.250;502;1;3;4612;1;EXCECAO;2;[];;00 25 00 00 00 06 01 03 12 04 00 01;00 25 00 00 00 03 01 83 02;
2026-08-08T02:09:10.635-03:00;192.168.0.250;502;1;3;4613;1;EXCECAO;2;[];;00 26 00 00 00 06 01 03 12 05 00 01;00 26 00 00 00 03 01 83 02;
2026-08-08T02:09:10.640-03:00;192.168.0.250;502;1;3;4614;1;EXCECAO;2;[];;00 27 00 00 00 06 01 03 12 06 00 01;00 27 00 00 00 03 01 83 02;
2026-08-08T02:09:10.644-03:00;192.168.0.250;502;1;3;4615;1;EXCECAO;2;[];;00 28 00 00 00 06 01 03 12 07 00 01;00 28 00 00 00 03 01 83 02;
2026-08-08T02:09:10.648-03:00;192.168.0.250;502;1;3;4616;1;EXCECAO;2;[];;00 29 00 00 00 06 01 03 12 08 00 01;00 29 00 00 00 03 01 83 02;
2026-08-08T02:09:10.652-03:00;192.168.0.250;502;1;3;4617;1;EXCECAO;2;[];;00 2A 00 00 00 06 01 03 12 09 00 01;00 2A 00 00 00 03 01 83 02;
2026-08-08T02:09:10.660-03:00;192.168.0.250;502;1;3;4618;1;EXCECAO;2;[];;00 2B 00 00 00 06 01 03 12 0A 00 01;00 2B 00 00 00 03 01 83 02;
2026-08-08T02:09:10.663-03:00;192.168.0.250;502;1;3;4619;1;EXCECAO;2;[];;00 2C 00 00 00 06 01 03 12 0B 00 01;00 2C 00 00 00 03 01 83 02;
2026-08-08T02:09:10.665-03:00;192.168.0.250;502;1;3;4620;1;EXCECAO;2;[];;00 2D 00 00 00 06 01 03 12 0C 00 01;00 2D 00 00 00 03 01 83 02;
2026-08-08T02:09:10.670-03:00;192.168.0.250;502;1;3;4621;1;EXCECAO;2;[];;00 2E 00 00 00 06 01 03 12 0D 00 01;00 2E 00 00 00 03 01 83 02;
2026-08-08T02:09:10.674-03:00;192.168.0.250;502;1;3;4622;1;EXCECAO;2;[];;00 2F 00 00 00 06 01 03 12 0E 00 01;00 2F 00 00 00 03 01 83 02;
2026-08-08T02:09:10.676-03:00;192.168.0.250;502;1;3;4623;1;EXCECAO;2;[];;00 30 00 00 00 06 01 03 12 0F 00 01;00 30 00 00 00 03 01 83 02;
2026-08-08T02:09:10.678-03:00;192.168.0.250;502;1;3;4864;1;OK;;[65535];[-1];00 31 00 00 00 06 01 03 13 00 00 01;00 31 00 00 00 05 01 03 02 FF FF;
2026-08-08T02:09:10.681-03:00;192.168.0.250;502;1;3;4865;1;OK;;[0];[0];00 32 00 00 00 06 01 03 13 01 00 01;00 32 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.685-03:00;192.168.0.250;502;1;3;4866;1;OK;;[19];[19];00 33 00 00 00 06 01 03 13 02 00 01;00 33 00 00 00 05 01 03 02 00 13;
2026-08-08T02:09:10.688-03:00;192.168.0.250;502;1;3;4867;1;OK;;[40];[40];00 34 00 00 00 06 01 03 13 03 00 01;00 34 00 00 00 05 01 03 02 00 28;
2026-08-08T02:09:10.691-03:00;192.168.0.250;502;1;3;4868;1;OK;;[0];[0];00 35 00 00 00 06 01 03 13 04 00 01;00 35 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.699-03:00;192.168.0.250;502;1;3;4869;1;OK;;[0];[0];00 36 00 00 00 06 01 03 13 05 00 01;00 36 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.704-03:00;192.168.0.250;502;1;3;4870;1;OK;;[30];[30];00 37 00 00 00 06 01 03 13 06 00 01;00 37 00 00 00 05 01 03 02 00 1E;
2026-08-08T02:09:10.707-03:00;192.168.0.250;502;1;3;4871;1;OK;;[10];[10];00 38 00 00 00 06 01 03 13 07 00 01;00 38 00 00 00 05 01 03 02 00 0A;
2026-08-08T02:09:10.710-03:00;192.168.0.250;502;1;3;4872;1;EXCECAO;2;[];;00 39 00 00 00 06 01 03 13 08 00 01;00 39 00 00 00 03 01 83 02;
2026-08-08T02:09:10.714-03:00;192.168.0.250;502;1;3;4873;1;EXCECAO;2;[];;00 3A 00 00 00 06 01 03 13 09 00 01;00 3A 00 00 00 03 01 83 02;
2026-08-08T02:09:10.716-03:00;192.168.0.250;502;1;3;4874;1;EXCECAO;2;[];;00 3B 00 00 00 06 01 03 13 0A 00 01;00 3B 00 00 00 03 01 83 02;
2026-08-08T02:09:10.720-03:00;192.168.0.250;502;1;3;4875;1;EXCECAO;2;[];;00 3C 00 00 00 06 01 03 13 0B 00 01;00 3C 00 00 00 03 01 83 02;
2026-08-08T02:09:10.724-03:00;192.168.0.250;502;1;3;4876;1;EXCECAO;2;[];;00 3D 00 00 00 06 01 03 13 0C 00 01;00 3D 00 00 00 03 01 83 02;
2026-08-08T02:09:10.726-03:00;192.168.0.250;502;1;3;4877;1;EXCECAO;2;[];;00 3E 00 00 00 06 01 03 13 0D 00 01;00 3E 00 00 00 03 01 83 02;
2026-08-08T02:09:10.729-03:00;192.168.0.250;502;1;3;4878;1;EXCECAO;2;[];;00 3F 00 00 00 06 01 03 13 0E 00 01;00 3F 00 00 00 03 01 83 02;
2026-08-08T02:09:10.731-03:00;192.168.0.250;502;1;3;4879;1;EXCECAO;2;[];;00 40 00 00 00 06 01 03 13 0F 00 01;00 40 00 00 00 03 01 83 02;
2026-08-08T02:09:10.744-03:00;192.168.0.250;502;1;3;5120;1;OK;;[65535];[-1];00 41 00 00 00 06 01 03 14 00 00 01;00 41 00 00 00 05 01 03 02 FF FF;
2026-08-08T02:09:10.746-03:00;192.168.0.250;502;1;3;5121;1;OK;;[0];[0];00 42 00 00 00 06 01 03 14 01 00 01;00 42 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.751-03:00;192.168.0.250;502;1;3;5122;1;OK;;[0];[0];00 43 00 00 00 06 01 03 14 02 00 01;00 43 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.754-03:00;192.168.0.250;502;1;3;5123;1;OK;;[0];[0];00 44 00 00 00 06 01 03 14 03 00 01;00 44 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.758-03:00;192.168.0.250;502;1;3;5124;1;OK;;[0];[0];00 45 00 00 00 06 01 03 14 04 00 01;00 45 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.762-03:00;192.168.0.250;502;1;3;5125;1;OK;;[65535];[-1];00 46 00 00 00 06 01 03 14 05 00 01;00 46 00 00 00 05 01 03 02 FF FF;
2026-08-08T02:09:10.772-03:00;192.168.0.250;502;1;3;5126;1;OK;;[0];[0];00 47 00 00 00 06 01 03 14 06 00 01;00 47 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.776-03:00;192.168.0.250;502;1;3;5127;1;EXCECAO;2;[];;00 48 00 00 00 06 01 03 14 07 00 01;00 48 00 00 00 03 01 83 02;
2026-08-08T02:09:10.780-03:00;192.168.0.250;502;1;3;5128;1;OK;;[0];[0];00 49 00 00 00 06 01 03 14 08 00 01;00 49 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.785-03:00;192.168.0.250;502;1;3;5129;1;EXCECAO;2;[];;00 4A 00 00 00 06 01 03 14 09 00 01;00 4A 00 00 00 03 01 83 02;
2026-08-08T02:09:10.803-03:00;192.168.0.250;502;1;3;5130;1;EXCECAO;2;[];;00 4B 00 00 00 06 01 03 14 0A 00 01;00 4B 00 00 00 03 01 83 02;
2026-08-08T02:09:10.816-03:00;192.168.0.250;502;1;3;5131;1;EXCECAO;2;[];;00 4C 00 00 00 06 01 03 14 0B 00 01;00 4C 00 00 00 03 01 83 02;
2026-08-08T02:09:10.820-03:00;192.168.0.250;502;1;3;5132;1;EXCECAO;2;[];;00 4D 00 00 00 06 01 03 14 0C 00 01;00 4D 00 00 00 03 01 83 02;
2026-08-08T02:09:10.827-03:00;192.168.0.250;502;1;3;5133;1;EXCECAO;2;[];;00 4E 00 00 00 06 01 03 14 0D 00 01;00 4E 00 00 00 03 01 83 02;
2026-08-08T02:09:10.832-03:00;192.168.0.250;502;1;3;5134;1;EXCECAO;2;[];;00 4F 00 00 00 06 01 03 14 0E 00 01;00 4F 00 00 00 03 01 83 02;
2026-08-08T02:09:10.837-03:00;192.168.0.250;502;1;3;5135;1;EXCECAO;2;[];;00 50 00 00 00 06 01 03 14 0F 00 01;00 50 00 00 00 03 01 83 02;
2026-08-08T02:09:10.840-03:00;192.168.0.250;502;1;3;5376;1;EXCECAO;2;[];;00 51 00 00 00 06 01 03 15 00 00 01;00 51 00 00 00 03 01 83 02;
2026-08-08T02:09:10.844-03:00;192.168.0.250;502;1;3;5377;1;OK;;[480];[480];00 52 00 00 00 06 01 03 15 01 00 01;00 52 00 00 00 05 01 03 02 01 E0;
2026-08-08T02:09:10.851-03:00;192.168.0.250;502;1;3;5378;1;OK;;[0];[0];00 53 00 00 00 06 01 03 15 02 00 01;00 53 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.854-03:00;192.168.0.250;502;1;3;5379;1;OK;;[1];[1];00 54 00 00 00 06 01 03 15 03 00 01;00 54 00 00 00 05 01 03 02 00 01;
2026-08-08T02:09:10.861-03:00;192.168.0.250;502;1;3;5380;1;OK;;[500];[500];00 55 00 00 00 06 01 03 15 04 00 01;00 55 00 00 00 05 01 03 02 01 F4;
2026-08-08T02:09:10.867-03:00;192.168.0.250;502;1;3;5381;1;OK;;[1];[1];00 56 00 00 00 06 01 03 15 05 00 01;00 56 00 00 00 05 01 03 02 00 01;
2026-08-08T02:09:10.871-03:00;192.168.0.250;502;1;3;5382;1;OK;;[0];[0];00 57 00 00 00 06 01 03 15 06 00 01;00 57 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.874-03:00;192.168.0.250;502;1;3;5383;1;OK;;[192];[192];00 58 00 00 00 06 01 03 15 07 00 01;00 58 00 00 00 05 01 03 02 00 C0;
2026-08-08T02:09:10.880-03:00;192.168.0.250;502;1;3;5384;1;OK;;[30];[30];00 59 00 00 00 06 01 03 15 08 00 01;00 59 00 00 00 05 01 03 02 00 1E;
2026-08-08T02:09:10.885-03:00;192.168.0.250;502;1;3;5385;1;OK;;[100];[100];00 5A 00 00 00 06 01 03 15 09 00 01;00 5A 00 00 00 05 01 03 02 00 64;
2026-08-08T02:09:10.888-03:00;192.168.0.250;502;1;3;5386;1;OK;;[0];[0];00 5B 00 00 00 06 01 03 15 0A 00 01;00 5B 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.891-03:00;192.168.0.250;502;1;3;5387;1;OK;;[10];[10];00 5C 00 00 00 06 01 03 15 0B 00 01;00 5C 00 00 00 05 01 03 02 00 0A;
2026-08-08T02:09:10.896-03:00;192.168.0.250;502;1;3;5388;1;OK;;[100];[100];00 5D 00 00 00 06 01 03 15 0C 00 01;00 5D 00 00 00 05 01 03 02 00 64;
2026-08-08T02:09:10.899-03:00;192.168.0.250;502;1;3;5389;1;OK;;[0];[0];00 5E 00 00 00 06 01 03 15 0D 00 01;00 5E 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.906-03:00;192.168.0.250;502;1;3;5390;1;OK;;[150];[150];00 5F 00 00 00 06 01 03 15 0E 00 01;00 5F 00 00 00 05 01 03 02 00 96;
2026-08-08T02:09:10.910-03:00;192.168.0.250;502;1;3;5391;1;OK;;[40];[40];00 60 00 00 00 06 01 03 15 0F 00 01;00 60 00 00 00 05 01 03 02 00 28;
2026-08-08T02:09:10.920-03:00;192.168.0.250;502;1;3;5632;1;OK;;[65535];[-1];00 61 00 00 00 06 01 03 16 00 00 01;00 61 00 00 00 05 01 03 02 FF FF;
2026-08-08T02:09:10.923-03:00;192.168.0.250;502;1;3;5633;1;OK;;[40];[40];00 62 00 00 00 06 01 03 16 01 00 01;00 62 00 00 00 05 01 03 02 00 28;
2026-08-08T02:09:10.926-03:00;192.168.0.250;502;1;3;5634;1;OK;;[52];[52];00 63 00 00 00 06 01 03 16 02 00 01;00 63 00 00 00 05 01 03 02 00 34;
2026-08-08T02:09:10.936-03:00;192.168.0.250;502;1;3;5635;1;OK;;[0];[0];00 64 00 00 00 06 01 03 16 03 00 01;00 64 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.940-03:00;192.168.0.250;502;1;3;5636;1;OK;;[0];[0];00 65 00 00 00 06 01 03 16 04 00 01;00 65 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.946-03:00;192.168.0.250;502;1;3;5637;1;OK;;[3600];[3600];00 66 00 00 00 06 01 03 16 05 00 01;00 66 00 00 00 05 01 03 02 0E 10;
2026-08-08T02:09:10.953-03:00;192.168.0.250;502;1;3;5638;1;OK;;[0];[0];00 67 00 00 00 06 01 03 16 06 00 01;00 67 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:10.957-03:00;192.168.0.250;502;1;3;5639;1;EXCECAO;2;[];;00 68 00 00 00 06 01 03 16 07 00 01;00 68 00 00 00 03 01 83 02;
2026-08-08T02:09:10.961-03:00;192.168.0.250;502;1;3;5640;1;EXCECAO;2;[];;00 69 00 00 00 06 01 03 16 08 00 01;00 69 00 00 00 03 01 83 02;
2026-08-08T02:09:10.969-03:00;192.168.0.250;502;1;3;5641;1;EXCECAO;2;[];;00 6A 00 00 00 06 01 03 16 09 00 01;00 6A 00 00 00 03 01 83 02;
2026-08-08T02:09:10.972-03:00;192.168.0.250;502;1;3;5642;1;EXCECAO;2;[];;00 6B 00 00 00 06 01 03 16 0A 00 01;00 6B 00 00 00 03 01 83 02;
2026-08-08T02:09:10.978-03:00;192.168.0.250;502;1;3;5643;1;EXCECAO;2;[];;00 6C 00 00 00 06 01 03 16 0B 00 01;00 6C 00 00 00 03 01 83 02;
2026-08-08T02:09:11.003-03:00;192.168.0.250;502;1;3;5644;1;EXCECAO;2;[];;00 6D 00 00 00 06 01 03 16 0C 00 01;00 6D 00 00 00 03 01 83 02;
2026-08-08T02:09:11.007-03:00;192.168.0.250;502;1;3;5645;1;EXCECAO;2;[];;00 6E 00 00 00 06 01 03 16 0D 00 01;00 6E 00 00 00 03 01 83 02;
2026-08-08T02:09:11.021-03:00;192.168.0.250;502;1;3;5646;1;EXCECAO;2;[];;00 6F 00 00 00 06 01 03 16 0E 00 01;00 6F 00 00 00 03 01 83 02;
2026-08-08T02:09:11.037-03:00;192.168.0.250;502;1;3;5647;1;EXCECAO;2;[];;00 70 00 00 00 06 01 03 16 0F 00 01;00 70 00 00 00 03 01 83 02;
2026-08-08T02:09:11.041-03:00;192.168.0.250;502;1;3;5888;1;OK;;[0];[0];00 71 00 00 00 06 01 03 17 00 00 01;00 71 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:11.045-03:00;192.168.0.250;502;1;3;5889;1;EXCECAO;2;[];;00 72 00 00 00 06 01 03 17 01 00 01;00 72 00 00 00 03 01 83 02;
2026-08-08T02:09:11.053-03:00;192.168.0.250;502;1;3;5890;1;OK;;[0];[0];00 73 00 00 00 06 01 03 17 02 00 01;00 73 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:11.057-03:00;192.168.0.250;502;1;3;5891;1;OK;;[0];[0];00 74 00 00 00 06 01 03 17 03 00 01;00 74 00 00 00 05 01 03 02 00 00;
2026-08-08T02:09:11.066-03:00;192.168.0.250;502;1;3;5892;1;EXCECAO;2;[];;00 75 00 00 00 06 01 03 17 04 00 01;00 75 00 00 00 03 01 83 02;
2026-08-08T02:09:11.077-03:00;192.168.0.250;502;1;3;5893;1;EXCECAO;2;[];;00 76 00 00 00 06 01 03 17 05 00 01;00 76 00 00 00 03 01 83 02;
2026-08-08T02:09:11.089-03:00;192.168.0.250;502;1;3;5894;1;EXCECAO;2;[];;00 77 00 00 00 06 01 03 17 06 00 01;00 77 00 00 00 03 01 83 02;
2026-08-08T02:09:11.099-03:00;192.168.0.250;502;1;3;5895;1;EXCECAO;2;[];;00 78 00 00 00 06 01 03 17 07 00 01;00 78 00 00 00 03 01 83 02;
2026-08-08T02:09:11.112-03:00;192.168.0.250;502;1;3;5896;1;EXCECAO;2;[];;00 79 00 00 00 06 01 03 17 08 00 01;00 79 00 00 00 03 01 83 02;
2026-08-08T02:09:11.124-03:00;192.168.0.250;502;1;3;5897;1;EXCECAO;2;[];;00 7A 00 00 00 06 01 03 17 09 00 01;00 7A 00 00 00 03 01 83 02;
2026-08-08T02:09:11.135-03:00;192.168.0.250;502;1;3;5898;1;EXCECAO;2;[];;00 7B 00 00 00 06 01 03 17 0A 00 01;00 7B 00 00 00 03 01 83 02;
2026-08-08T02:09:11.147-03:00;192.168.0.250;502;1;3;5899;1;EXCECAO;2;[];;00 7C 00 00 00 06 01 03 17 0B 00 01;00 7C 00 00 00 03 01 83 02;
2026-08-08T02:09:11.162-03:00;192.168.0.250;502;1;3;5900;1;EXCECAO;2;[];;00 7D 00 00 00 06 01 03 17 0C 00 01;00 7D 00 00 00 03 01 83 02;
2026-08-08T02:09:11.169-03:00;192.168.0.250;502;1;3;5901;1;EXCECAO;2;[];;00 7E 00 00 00 06 01 03 17 0D 00 01;00 7E 00 00 00 03 01 83 02;
2026-08-08T02:09:11.179-03:00;192.168.0.250;502;1;3;5902;1;EXCECAO;2;[];;00 7F 00 00 00 06 01 03 17 0E 00 01;00 7F 00 00 00 03 01 83 02;
2026-08-08T02:09:11.189-03:00;192.168.0.250;502;1;3;5903;1;EXCECAO;2;[];;00 80 00 00 00 06 01 03 17 0F 00 01;00 80 00 00 00 03 01 83 02;
2026-08-08T02:09:11.197-03:00;192.168.0.250;502;1;3;6144;1;EXCECAO;2;[];;00 81 00 00 00 06 01 03 18 00 00 01;00 81 00 00 00 03 01 83 02;
2026-08-08T02:09:11.205-03:00;192.168.0.250;502;1;3;6145;1;EXCECAO;2;[];;00 82 00 00 00 06 01 03 18 01 00 01;00 82 00 00 00 03 01 83 02;
2026-08-08T02:09:11.212-03:00;192.168.0.250;502;1;3;6146;1;EXCECAO;2;[];;00 83 00 00 00 06 01 03 18 02 00 01;00 83 00 00 00 03 01 83 02;
2026-08-08T02:09:11.220-03:00;192.168.0.250;502;1;3;6147;1;EXCECAO;2;[];;00 84 00 00 00 06 01 03 18 03 00 01;00 84 00 00 00 03 01 83 02;
2026-08-08T02:09:11.229-03:00;192.168.0.250;502;1;3;6148;1;EXCECAO;2;[];;00 85 00 00 00 06 01 03 18 04 00 01;00 85 00 00 00 03 01 83 02;
2026-08-08T02:09:11.241-03:00;192.168.0.250;502;1;3;6149;1;EXCECAO;2;[];;00 86 00 00 00 06 01 03 18 05 00 01;00 86 00 00 00 03 01 83 02;
2026-08-08T02:09:11.264-03:00;192.168.0.250;502;1;3;6150;1;EXCECAO;2;[];;00 87 00 00 00 06 01 03 18 06 00 01;00 87 00 00 00 03 01 83 02;
2026-08-08T02:09:11.272-03:00;192.168.0.250;502;1;3;6151;1;EXCECAO;2;[];;00 88 00 00 00 06 01 03 18 07 00 01;00 88 00 00 00 03 01 83 02;
2026-08-08T02:09:11.289-03:00;192.168.0.250;502;1;3;6152;1;EXCECAO;2;[];;00 89 00 00 00 06 01 03 18 08 00 01;00 89 00 00 00 03 01 83 02;
2026-08-08T02:09:11.299-03:00;192.168.0.250;502;1;3;6153;1;EXCECAO;2;[];;00 8A 00 00 00 06 01 03 18 09 00 01;00 8A 00 00 00 03 01 83 02;
2026-08-08T02:09:11.310-03:00;192.168.0.250;502;1;3;6154;1;EXCECAO;2;[];;00 8B 00 00 00 06 01 03 18 0A 00 01;00 8B 00 00 00 03 01 83 02;
2026-08-08T02:09:11.321-03:00;192.168.0.250;502;1;3;6155;1;EXCECAO;2;[];;00 8C 00 00 00 06 01 03 18 0B 00 01;00 8C 00 00 00 03 01 83 02;
2026-08-08T02:09:11.329-03:00;192.168.0.250;502;1;3;6156;1;EXCECAO;2;[];;00 8D 00 00 00 06 01 03 18 0C 00 01;00 8D 00 00 00 03 01 83 02;
2026-08-08T02:09:11.337-03:00;192.168.0.250;502;1;3;6157;1;EXCECAO;2;[];;00 8E 00 00 00 06 01 03 18 0D 00 01;00 8E 00 00 00 03 01 83 02;
2026-08-08T02:09:11.342-03:00;192.168.0.250;502;1;3;6158;1;EXCECAO;2;[];;00 8F 00 00 00 06 01 03 18 0E 00 01;00 8F 00 00 00 03 01 83 02;
2026-08-08T02:09:11.351-03:00;192.168.0.250;502;1;3;6159;1;EXCECAO;2;[];;00 90 00 00 00 06 01 03 18 0F 00 01;00 90 00 00 00 03 01 83 02;
2026-08-08T02:09:11.361-03:00;192.168.0.250;502;1;3;6400;1;EXCECAO;2;[];;00 91 00 00 00 06 01 03 19 00 00 01;00 91 00 00 00 03 01 83 02;
2026-08-08T02:09:11.368-03:00;192.168.0.250;502;1;3;6401;1;EXCECAO;2;[];;00 92 00 00 00 06 01 03 19 01 00 01;00 92 00 00 00 03 01 83 02;
