timestamp;host;porta;unit_id;funcao;endereco;quantidade;status;codigo_excecao;registros;int16;requisicao_hex;resposta_hex;erro
2026-08-08T02:06:35.226-03:00;192.168.0.250;502;1;3;398;1;OK;;[32767];[32767];00 0F 00 00 00 06 01 03 01 8E 00 01;00 0F 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.232-03:00;192.168.0.250;502;1;3;399;1;OK;;[3];[3];00 10 00 00 00 06 01 03 01 8F 00 01;00 10 00 00 00 05 01 03 02 00 03;
2026-08-08T02:06:35.235-03:00;192.168.0.250;502;1;3;400;1;OK;;[32767];[32767];00 11 00 00 00 06 01 03 01 90 00 01;00 11 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.240-03:00;192.168.0.250;502;1;3;401;1;OK;;[3];[3];00 12 00 00 00 06 01 03 01 91 00 01;00 12 00 00 00 05 01 03 02 00 03;
2026-08-08T02:06:35.246-03:00;192.168.0.250;502;1;3;402;1;EXCECAO;2;[];;00 13 00 00 00 06 01 03 01 92 00 01;00 13 00 00 00 03 01 83 02;
2026-08-08T02:06:35.252-03:00;192.168.0.250;502;1;3;403;1;EXCECAO;2;[];;00 14 00 00 00 06 01 03 01 93 00 01;00 14 00 00 00 03 01 83 02;
2026-08-08T02:06:35.255-03:00;192.168.0.250;502;1;3;404;1;OK;;[32767];[32767];00 15 00 00 00 06 01 03 01 94 00 01;00 15 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.260-03:00;192.168.0.250;502;1;3;405;1;OK;;[3];[3];00 16 00 00 00 06 01 03 01 95 00 01;00 16 00 00 00 05 01 03 02 00 03;
2026-08-08T02:06:35.266-03:00;192.168.0.250;502;1;3;406;1;OK;;[32767];[32767];00 17 00 00 00 06 01 03 01 96 00 01;00 17 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.269-03:00;192.168.0.250;502;1;3;407;1;OK;;[32767];[32767];00 18 00 00 00 06 01 03 01 97 00 01;00 18 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.274-03:00;192.168.0.250;502;1;3;408;1;OK;;[0];[0];00 19 00 00 00 06 01 03 01 98 00 01;00 19 00 00 00 05 01 03 02 00 00;
2026-08-08T02:06:35.278-03:00;192.168.0.250;502;1;3;409;1;OK;;[32767];[32767];00 1A 00 00 00 06 01 03 01 99 00 01;00 1A 00 00 00 05 01 03 02 7F FF;
2026-08-08T02:06:35.285-03:00;192.168.0.250;502;1;4;384;1;OK;;[32767];[32767];00 1B 00 00 00 06 01 04 01 80 00 01;00 1B 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.289-03:00;192.168.0.250;502;1;4;385;1;OK;;[3];[3];00 1C 00 00 00 06 01 04 01 81 00 01;00 1C 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.293-03:00;192.168.0.250;502;1;4;386;1;OK;;[32767];[32767];00 1D 00 00 00 06 01 04 01 82 00 01;00 1D 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.297-03:00;192.168.0.250;502;1;4;387;1;OK;;[1];[1];00 1E 00 00 00 06 01 04 01 83 00 01;00 1E 00 00 00 05 01 04 02 00 01;
2026-08-08T02:06:35.303-03:00;192.168.0.250;502;1;4;388;1;OK;;[32767];[32767];00 1F 00 00 00 06 01 04 01 84 00 01;00 1F 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.309-03:00;192.168.0.250;502;1;4;389;1;OK;;[3];[3];00 20 00 00 00 06 01 04 01 85 00 01;00 20 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.313-03:00;192.168.0.250;502;1;4;390;1;OK;;[32767];[32767];00 21 00 00 00 06 01 04 01 86 00 01;00 21 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.319-03:00;192.168.0.250;502;1;4;391;1;OK;;[3];[3];00 22 00 00 00 06 01 04 01 87 00 01;00 22 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.322-03:00;192.168.0.250;502;1;4;392;1;OK;;[32767];[32767];00 23 00 00 00 06 01 04 01 88 00 01;00 23 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.327-03:00;192.168.0.250;502;1;4;393;1;OK;;[1];[1];00 24 00 00 00 06 01 04 01 89 00 01;00 24 00 00 00 05 01 04 02 00 01;
2026-08-08T02:06:35.332-03:00;192.168.0.250;502;1;4;394;1;OK;;[32767];[32767];00 25 00 00 00 06 01 04 01 8A 00 01;00 25 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.338-03:00;192.168.0.250;502;1;4;395;1;OK;;[1];[1];00 26 00 00 00 06 01 04 01 8B 00 01;00 26 00 00 00 05 01 04 02 00 01;
2026-08-08T02:06:35.342-03:00;192.168.0.250;502;1;4;396;1;OK;;[32767];[32767];00 27 00 00 00 06 01 04 01 8C 00 01;00 27 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.355-03:00;192.168.0.250;502;1;4;397;1;OK;;[1];[1];00 28 00 00 00 06 01 04 01 8D 00 01;00 28 00 00 00 05 01 04 02 00 01;
2026-08-08T02:06:35.369-03:00;192.168.0.250;502;1;4;398;1;OK;;[32767];[32767];00 29 00 00 00 06 01 04 01 8E 00 01;00 29 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.390-03:00;192.168.0.250;502;1;4;399;1;OK;;[3];[3];00 2A 00 00 00 06 01 04 01 8F 00 01;00 2A 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.397-03:00;192.168.0.250;502;1;4;400;1;OK;;[32767];[32767];00 2B 00 00 00 06 01 04 01 90 00 01;00 2B 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.408-03:00;192.168.0.250;502;1;4;401;1;OK;;[3];[3];00 2C 00 00 00 06 01 04 01 91 00 01;00 2C 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.423-03:00;192.168.0.250;502;1;4;402;1;EXCECAO;2;[];;00 2D 00 00 00 06 01 04 01 92 00 01;00 2D 00 00 00 03 01 84 02;
2026-08-08T02:06:35.437-03:00;192.168.0.250;502;1;4;403;1;EXCECAO;2;[];;00 2E 00 00 00 06 01 04 01 93 00 01;00 2E 00 00 00 03 01 84 02;
2026-08-08T02:06:35.449-03:00;192.168.0.250;502;1;4;404;1;OK;;[32767];[32767];00 2F 00 00 00 06 01 04 01 94 00 01;00 2F 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.456-03:00;192.168.0.250;502;1;4;405;1;OK;;[3];[3];00 30 00 00 00 06 01 04 01 95 00 01;00 30 00 00 00 05 01 04 02 00 03;
2026-08-08T02:06:35.469-03:00;192.168.0.250;502;1;4;406;1;OK;;[32767];[32767];00 31 00 00 00 06 01 04 01 96 00 01;00 31 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.482-03:00;192.168.0.250;502;1;4;407;1;OK;;[32767];[32767];00 32 00 00 00 06 01 04 01 97 00 01;00 32 00 00 00 05 01 04 02 7F FF;
2026-08-08T02:06:35.494-03:00;192.168.0.250;502;1;4;408;1;OK;;[0];[0];00 33 00 00 00 06 01 04 01 98 00 01;00 33 00 00 00 05 01 04 02 00 00;
2026-08-08T02:06:35.506-03:00;192.168.0.250;502;1;4;409;1;OK;;[32767];[32767];00 34 00 00 00 06 01 04 01 99 00 01;00 34 00 00 00 05 01 04 02 7F FF;
